image,p_yes,p_no,label,prob,pred
000016.jpg,0.6079406,0.55358857,1,0.5233968,1
000378.jpg,0.60776997,0.5534723,1,0.52337915,1
000490.jpg,0.6079367,0.55367315,1,0.52335703,1
000515.jpg,0.44637045,0.5696563,1,0.43932945,0
000800.jpg,0.6079492,0.55362654,1,0.52338314,1
000859.jpg,0.60789484,0.55372155,1,0.5233181,1
001009.jpg,0.4437501,0.56847906,1,0.43838897,0
001019.jpg,0.6079448,0.55358,1,0.52340233,1
001243.jpg,0.60775125,0.55346596,1,0.5233743,1
001382.jpg,0.44437075,0.5691508,1,0.43844232,0
001426.jpg,0.60796195,0.5536237,1,0.5233897,1
001622.jpg,0.6078684,0.55352515,1,0.5233957,1
001783.jpg,0.60738003,0.5536655,1,0.52313197,1
001846.jpg,0.6079002,0.5536385,1,0.5233577,1
002144.jpg,0.6078042,0.5534929,1,0.52338386,1
002187.jpg,0.60790706,0.5536294,1,0.5233646,1
002593.jpg,0.6079118,0.5536001,1,0.52337974,1
002740.jpg,0.60785633,0.5535213,1,0.5233925,1
002891.jpg,0.60794884,0.5536628,1,0.52336675,1
003222.jpg,0.60774726,0.55346304,1,0.52337396,1
003224.jpg,0.6078012,0.5534876,1,0.5233851,1
003292.jpg,0.47069514,0.5671479,1,0.45353213,0
003667.jpg,0.6079075,0.55367893,1,0.52334243,1
003840.jpg,0.6079073,0.5537428,1,0.5233136,1
003858.jpg,0.444101,0.56886256,1,0.43841755,0
003916.jpg,0.60754275,0.5534065,1,0.52331555,1
004030.jpg,0.6072228,0.5535985,1,0.5230976,1
004034.jpg,0.6078914,0.553536,1,0.52340025,1
004142.jpg,0.4438936,0.568697,1,0.4383742,0
004192.jpg,0.6075903,0.5534312,1,0.52332395,1
004259.jpg,0.6079087,0.55355316,1,0.52339965,1
004275.jpg,0.60794705,0.55359876,1,0.5233948,1
004277.jpg,0.5929716,0.55479634,1,0.5166302,1
004396.jpg,0.6079341,0.5536942,1,0.52334654,1
004452.jpg,0.60788864,0.55374223,1,0.5233062,1
004868.jpg,0.4487412,0.5696701,1,0.44062865,0
005119.jpg,0.59679383,0.55449706,1,0.51836926,1
005387.jpg,0.60794616,0.5536389,1,0.52337635,1
005466.jpg,0.6078059,0.55369014,1,0.5232957,1
005645.jpg,0.607739,0.55346537,1,0.52336955,1
005654.jpg,0.60792935,0.55359846,1,0.5233877,1
006091.jpg,0.60738045,0.55370325,1,0.52311516,1
006236.jpg,0.6078129,0.55348825,1,0.5233896,1
006460.jpg,0.60792565,0.5535762,1,0.5233962,1
