image,p_yes,p_no,label,prob,pred
000016.jpg,0.84801316,0.142469,1,0.856162,1
000378.jpg,0.9547216,0.04038965,1,0.9594119,1
000490.jpg,0.8438079,0.14508045,1,0.85328937,1
000515.jpg,0.74425817,0.24378164,1,0.7532674,1
000800.jpg,0.9041704,0.087820485,1,0.9114705,1
000859.jpg,0.7782923,0.21036799,1,0.78721917,1
001009.jpg,0.45455983,0.55308956,1,0.4511091,0
001019.jpg,0.9230447,0.06998675,1,0.9295221,1
001243.jpg,0.8577436,0.13279586,1,0.8659358,1
001382.jpg,0.37706465,0.6523586,1,0.3662873,0
001426.jpg,0.90484107,0.086963974,1,0.9123175,1
001622.jpg,0.90280133,0.08973519,1,0.90959,1
001783.jpg,0.5674512,0.4234802,1,0.5726443,1
001846.jpg,0.83630586,0.15148433,1,0.8466432,1
002144.jpg,0.7654569,0.22194375,1,0.7752242,1
002187.jpg,0.92609096,0.066879414,1,0.93264717,1
002593.jpg,0.8978013,0.09488748,1,0.90441364,1
002740.jpg,0.8263953,0.16222341,1,0.835909,1
002891.jpg,0.74377936,0.24464746,1,0.7524881,1
003222.jpg,0.9072788,0.0852938,1,0.914068,1
003224.jpg,0.9303688,0.06307495,1,0.9365088,1
003292.jpg,0.4792363,0.5197617,1,0.479717,0
003667.jpg,0.9140957,0.07795944,1,0.9214162,1
003840.jpg,0.924445,0.06850184,1,0.93101156,1
003858.jpg,0.17417555,0.8822485,1,0.16487277,0
003916.jpg,0.9359676,0.058349863,1,0.94131666,1
004030.jpg,0.73010576,0.26068306,1,0.7368934,1
004034.jpg,0.97381306,0.022789964,1,0.9771324,1
004142.jpg,0.35097563,0.6858683,1,0.3385038,0
004192.jpg,0.9851659,0.012712919,1,0.9872601,1
004259.jpg,0.9712108,0.025262434,1,0.9746482,1
004275.jpg,0.84608,0.1438108,1,0.85472053,1
004277.jpg,0.6687968,0.3197867,1,0.6765203,1
004396.jpg,0.81184286,0.17557433,1,0.82218826,1
004452.jpg,0.8260009,0.16229565,1,0.83578247,1
004868.jpg,0.39985758,0.6230004,1,0.39092192,0
005119.jpg,0.7271795,0.2622054,1,0.7349814,1
005387.jpg,0.9231253,0.07021536,1,0.92931396,1
005466.jpg,0.6916839,0.2964004,1,0.70002514,1
005645.jpg,0.95774776,0.037846446,1,0.96198606,1
005654.jpg,0.8062636,0.18258034,1,0.8153598,1
006091.jpg,0.6116881,0.3774128,1,0.6184284,1
006236.jpg,0.7862515,0.20138952,1,0.79609036,1
006460.jpg,0.9683216,0.028130211,1,0.97176963,1
006583.jpg,0.30250266,0.74597937,1,0.28851485,0
006598.jpg,0.9544505,0.040233366,1,0.9595516,1
