image,p_yes,p_no,label,prob,pred
000016.jpg,0.64009035,0.45203018,1,0.5860986,1
000378.jpg,0.6401228,0.4520073,1,0.5861232,1
000490.jpg,0.640129,0.4520029,1,0.58612794,1
000515.jpg,0.6392185,0.4526451,1,0.5854381,1
000800.jpg,0.64008987,0.45203048,1,0.58609825,1
000859.jpg,0.64004874,0.4520595,1,0.58606714,1
001009.jpg,0.6079163,0.47441328,1,0.56167394,1
001019.jpg,0.63814485,0.45340165,1,0.5846245,1
001243.jpg,0.64004105,0.45206493,1,0.5860613,1
001382.jpg,0.40831715,0.60558605,1,0.4027181,0
001426.jpg,0.6400755,0.4520406,1,0.5860874,1
001622.jpg,0.64011526,0.45201254,1,0.58611757,1
001783.jpg,0.631586,0.45800725,1,0.579653,1
001846.jpg,0.6400887,0.45203134,1,0.58609736,1
002144.jpg,0.640127,0.45200425,1,0.58612645,1
002187.jpg,0.6401028,0.45202136,1,0.586108,1
002593.jpg,0.64013225,0.45200056,1,0.5861304,1
002740.jpg,0.64011544,0.45201245,1,0.5861176,1
002891.jpg,0.63888824,0.45287788,1,0.58518785,1
003222.jpg,0.6401386,0.4519961,1,0.5861352,1
003224.jpg,0.6401329,0.45200017,1,0.58613086,1
003292.jpg,0.5946087,0.48350424,1,0.5515273,1
003667.jpg,0.6358921,0.4549867,1,0.58291733,1
003840.jpg,0.6400673,0.45204645,1,0.58608115,1
003858.jpg,0.39070398,0.61703515,1,0.3877035,0
003916.jpg,0.64011633,0.45201185,1,0.58611834,1
004030.jpg,0.63907653,0.4527452,1,0.5853305,1
004034.jpg,0.64013755,0.45199686,1,0.5861344,1
004142.jpg,0.40413946,0.60829765,1,0.39917487,0
004192.jpg,0.6401237,0.4520066,1,0.58612394,1
004259.jpg,0.64010954,0.45201665,1,0.5861132,1
004275.jpg,0.6397806,0.4522487,1,0.5858639,1
004277.jpg,0.62181234,0.4648208,1,0.57223755,1
004396.jpg,0.6401315,0.45200115,1,0.58612984,1
004452.jpg,0.6401159,0.45201212,1,0.58611804,1
004868.jpg,0.43874454,0.5858854,1,0.42819804,0
005119.jpg,0.6400879,0.45203188,1,0.58609676,1
005387.jpg,0.64013714,0.45199716,1,0.58613414,1
005466.jpg,0.63955086,0.4524108,1,0.5856899,1
005645.jpg,0.6401386,0.45199615,1,0.5861352,1
005654.jpg,0.6398929,0.4521695,1,0.585949,1
006091.jpg,0.47878128,0.5599862,1,0.46091285,0
006236.jpg,0.6400127,0.45208496,1,0.5860398,1
006460.jpg,0.6400911,0.4520296,1,0.58609927,1
006583.jpg,0.60792637,0.4744063,1,0.5616816,1
006598.jpg,0.640129,0.45200285,1,0.586128,1
006788.jpg,0.64013714,0.45199716,1,0.58613414,1
006813.jpg,0.5266192,0.5288256,1,0.4989548,0
006942.jpg,0.6400873,0.45203233,1,0.5860963,1
007073.jpg,0.6401085,0.45201734,1,0.5861124,1
007080.jpg,0.6372737,0.454015,1,0.5839644,1
007162.jpg,0.6400426,0.4520638,1,0.58606255,1
007571.jpg,0.6400721,0.45204306,1,0.5860848,1
007649.jpg,0.6400476,0.45206028,1,0.5860663,1
007819.jpg,0.6400767,0.45203984,1,0.58608824,1
007967.jpg,0.6398215,0.45221987,1,0.58589494,1
008064.jpg,0.6401043,0.45202035,1,0.58610916,1
008213.jpg,0.41352934,0.60220593,1,0.40712315,0
008220.jpg,0.6350959,0.45554608,1,0.58231384,1
008243.jpg,0.56780875,0.5015673,1,0.53097206,1
008357.jpg,0.6396966,0.45230794,1,0.5858003,1
008636.jpg,0.5665151,0.50243187,1,0.52997494,1
008777.jpg,0.63886935,0.4528913,1,0.5851734,1
008913.jpg,0.6401387,0.45199603,1,0.58613527,1
008931.jpg,0.6400503,0.4520584,1,0.5860683,1
008979.jpg,0.6401348,0.4519988,1,0.5861323,1
009087.jpg,0.6401016,0.4520222,1,0.5861072,1
009231.jpg,0.6401295,0.45200253,1,0.5861283,1
009305.jpg,0.6401254,0.45200545,1,0.58612514,1
009353.jpg,0.64013374,0.45199955,1,0.5861315,1
009519.jpg,0.63758636,0.45379493,1,0.5842013,1
009555.jpg,0.63995486,0.4521257,1,0.58599603,1
009738.jpg,0.62767553,0.4607404,1,0.5766872,1
009754.jpg,0.6395772,0.45239213,1,0.58570987,1
009805.jpg,0.64013755,0.45199686,1,0.5861344,1
010100.jpg,0.64013594,0.451998,1,0.5861332,1
010104.jpg,0.6401308,0.45200163,1,0.5861293,1
010308.jpg,0.6401381,0.45199648,1,0.5861348,1
010712.jpg,0.6401382,0.4519964,1,0.5861349,1
011078.jpg,0.6373859,0.45393604,1,0.5840494,1
011396.jpg,0.64010376,0.45202067,1,0.5861088,1
011470.jpg,0.38975847,0.6176512,1,0.38689172,0
011761.jpg,0.6099693,0.47300267,1,0.5632364,1
011885.jpg,0.64013743,0.45199695,1,0.5861343,1
011962.jpg,0.4247065,0.59496635,1,0.4165125,0
012085.jpg,0.6398869,0.4521737,1,0.58594453,1
012189.jpg,0.6401342,0.45199922,1,0.5861319,1
012207.jpg,0.6400029,0.45209187,1,0.5860324,1
012256.jpg,0.64013594,0.45199803,1,0.5861332,1
012326.jpg,0.6388408,0.45291132,1,0.5851519,1
012373.jpg,0.38993397,0.6175369,1,0.38704243,0
012643.jpg,0.6401359,0.45199803,1,0.5861332,1
012697.jpg,0.6401344,0.4519991,1,0.586132,1
013040.jpg,0.63996,0.45212212,1,0.58599985,1
013063.jpg,0.6401359,0.45199803,1,0.5861332,1
013331.jpg,0.64008135,0.45203653,1,0.5860918,1
013350.jpg,0.6401362,0.45199785,1,0.58613336,1
013479.jpg,0.6393263,0.45256913,1,0.58551973,1
013650.jpg,0.64013815,0.4519964,1,0.5861349,1
013780.jpg,0.6401267,0.45200452,1,0.58612615,1
013920.jpg,0.64012617,0.45200485,1,0.5861258,1
013992.jpg,0.6401119,0.45201492,1,0.586115,1
014143.jpg,0.64010644,0.4520188,1,0.5861109,1
014236.jpg,0.6397384,0.4522785,1,0.58583194,1
014331.jpg,0.6401324,0.45200047,1,0.5861305,1
014433.jpg,0.640114,0.45201343,1,0.5861166,1
014447.jpg,0.4014724,0.61003,1,0.396907,0
014487.jpg,0.6400961,0.4520261,1,0.586103,1
014550.jpg,0.64013624,0.45199773,1,0.5861334,1
014596.jpg,0.63986534,0.45218897,1,0.5859281,1
014650.jpg,0.64001966,0.45208004,1,0.5860451,1
014671.jpg,0.6383766,0.45323846,1,0.58480006,1
015063.jpg,0.64011604,0.45201206,1,0.5861181,1
015145.jpg,0.6399803,0.45210776,1,0.5860153,1
015158.jpg,0.6400505,0.45205826,1,0.58606845,1
015337.jpg,0.6401351,0.45199862,1,0.5861325,1
015341.jpg,0.44324902,0.5829731,1,0.4319231,0
015490.jpg,0.6401156,0.45201227,1,0.5861178,1
015539.jpg,0.64013594,0.45199794,1,0.58613324,1
015789.jpg,0.39307475,0.61549133,1,0.3897362,0
015853.jpg,0.64013726,0.45199707,1,0.58613414,1
015865.jpg,0.64013284,0.45200023,1,0.5861308,1
015926.jpg,0.63953793,0.45241985,1,0.58568007,1
016395.jpg,0.64013165,0.45200095,1,0.58612996,1
016494.jpg,0.64009386,0.45202774,1,0.5861013,1
016504.jpg,0.64001435,0.45208377,1,0.5860411,1
016666.jpg,0.6345511,0.45592862,1,0.5819009,1
016830.jpg,0.6400102,0.45208672,1,0.5860379,1
016909.jpg,0.6398116,0.4522268,1,0.58588743,1
017172.jpg,0.6399948,0.45209756,1,0.58602625,1
017256.jpg,0.6401,0.45202336,1,0.58610594,1
018101.jpg,0.64013433,0.4519991,1,0.586132,1
018115.jpg,0.6395379,0.45241985,1,0.58568007,1
018254.jpg,0.63671404,0.4544088,1,0.5835402,1
018404.jpg,0.63997227,0.4521135,1,0.58600914,1
018797.jpg,0.6400258,0.4520757,1,0.58604974,1
018828.jpg,0.6389455,0.45283753,1,0.58523124,1
018838.jpg,0.640091,0.4520297,1,0.58609915,1
019065.jpg,0.6401354,0.45199838,1,0.58613276,1
019160.jpg,0.6401381,0.45199648,1,0.5861348,1
019452.jpg,0.63844025,0.4531936,1,0.5848484,1
020130.jpg,0.6401385,0.45199618,1,0.5861351,1
020548.jpg,0.632589,0.45730484,1,0.5804134,1
020582.jpg,0.64001954,0.45208013,1,0.58604497,1
020748.jpg,0.6401106,0.45201588,1,0.586114,1
020912.jpg,0.6400283,0.45207387,1,0.58605164,1
020950.jpg,0.6399865,0.45210347,1,0.58601993,1
021143.jpg,0.6401228,0.4520073,1,0.5861232,1
021734.jpg,0.6395309,0.4524248,1,0.58567476,1
021984.jpg,0.6401369,0.4519973,1,0.5861339,1
022325.jpg,0.6401332,0.45199987,1,0.58613116,1
022341.jpg,0.6400232,0.45207754,1,0.58604777,1
022744.jpg,0.63963515,0.45235127,1,0.58575374,1
022831.jpg,0.640135,0.45199862,1,0.58613247,1
022891.jpg,0.6401349,0.4519987,1,0.5861324,1
022980.jpg,0.6400781,0.45203876,1,0.58608943,1
023031.jpg,0.6401348,0.4519988,1,0.5861323,1
023141.jpg,0.64013296,0.45200008,1,0.5861309,1
023222.jpg,0.4558282,0.5748404,1,0.44226456,0
