image,p_yes,p_no,label,prob,pred
000016.jpg,0.87857926,0.5809919,1,0.60194343,1
000378.jpg,0.8785906,0.58098453,1,0.6019495,1
000490.jpg,0.8786221,0.58097684,1,0.6019613,1
000515.jpg,0.8786244,0.58097535,1,0.60196257,1
000800.jpg,0.87862,0.5809769,1,0.6019608,1
000859.jpg,0.8786167,0.5809789,1,0.601959,1
001009.jpg,0.31142282,0.65843385,1,0.3211019,0
001019.jpg,0.8782891,0.58108723,1,0.60182494,1
001243.jpg,0.876986,0.58134013,1,0.60136485,1
001382.jpg,0.6699308,0.6703333,1,0.49984986,0
001426.jpg,0.8786215,0.5809772,1,0.60196096,1
001622.jpg,0.8786214,0.580976,1,0.6019615,1
001783.jpg,0.8785451,0.5810091,1,0.60192704,1
001846.jpg,0.8785634,0.5809937,1,0.60193837,1
002144.jpg,0.8740242,0.5828716,1,0.59992224,1
002187.jpg,0.87862533,0.580976,1,0.6019625,1
002593.jpg,0.8786221,0.580976,1,0.6019617,1
002740.jpg,0.87861687,0.5809773,1,0.60195965,1
002891.jpg,0.8786197,0.5809759,1,0.601961,1
003222.jpg,0.87860143,0.58098334,1,0.601953,1
003224.jpg,0.8786236,0.58097595,1,0.6019621,1
003292.jpg,0.5985774,0.63774836,1,0.4841583,0
003667.jpg,0.79215604,0.63308895,1,0.5558034,1
003840.jpg,0.862372,0.5988888,1,0.5901561,1
003858.jpg,0.27196667,0.65102386,1,0.29465812,0
003916.jpg,0.87862456,0.5809761,1,0.60196227,1
004030.jpg,0.8784598,0.5810378,1,0.6018919,1
004034.jpg,0.8786224,0.5809764,1,0.6019616,1
004142.jpg,0.30158135,0.65686864,1,0.3146553,0
004192.jpg,0.87861174,0.5809792,1,0.60195756,1
004259.jpg,0.8786246,0.58097607,1,0.6019623,1
004275.jpg,0.87848705,0.581049,1,0.60189474,1
004277.jpg,0.7366421,0.6141941,1,0.545323,1
004396.jpg,0.8779494,0.58121276,1,0.60168046,1
004452.jpg,0.87858886,0.580988,1,0.60194767,1
004868.jpg,0.7529916,0.6613373,1,0.53240204,1
005119.jpg,0.87862533,0.58097583,1,0.6019626,1
005387.jpg,0.8786201,0.5809763,1,0.601961,1
005466.jpg,0.87786305,0.58164454,1,0.60147893,1
