image,p_yes,p_no,label,prob,pred
000016.jpg,0.7224257,0.21809511,1,0.7681124,1
000378.jpg,0.72244674,0.21810704,1,0.76810783,1
000490.jpg,0.72249526,0.21813604,1,0.76809615,1
000515.jpg,0.7227944,0.21831402,1,0.76802456,1
000800.jpg,0.7224493,0.21810919,1,0.7681067,1
000859.jpg,0.7224912,0.21813309,1,0.7680975,1
001009.jpg,0.64467007,0.26858085,1,0.7059068,1
001019.jpg,0.72263414,0.21821861,1,0.76806295,1
001243.jpg,0.7206496,0.21869941,1,0.76717985,1
001382.jpg,0.7230453,0.21846826,1,0.7679606,1
001426.jpg,0.7225417,0.21816435,1,0.76808447,1
001622.jpg,0.72245663,0.2181129,1,0.7681055,1
001783.jpg,0.72304577,0.21849126,1,0.76794195,1
001846.jpg,0.7228724,0.21836308,1,0.7680038,1
002144.jpg,0.7224356,0.21810079,1,0.7681102,1
002187.jpg,0.7224835,0.21812902,1,0.76809895,1
002593.jpg,0.72245705,0.21811317,1,0.7681054,1
002740.jpg,0.7225443,0.2181659,1,0.7680839,1
002891.jpg,0.7224217,0.21809284,1,0.76811326,1
003222.jpg,0.7224484,0.21810788,1,0.7681076,1
003224.jpg,0.72242516,0.2180947,1,0.7681126,1
003292.jpg,0.7230816,0.2185718,1,0.7678851,1
003667.jpg,0.7225906,0.21819215,1,0.7680738,1
003840.jpg,0.72272366,0.21827462,1,0.7680393,1
003858.jpg,0.18979537,0.69594467,1,0.21427888,0
003916.jpg,0.72272897,0.21827812,1,0.76803774,1
004030.jpg,0.7227183,0.2182746,1,0.768038,1
004034.jpg,0.7224348,0.21810023,1,0.76811045,1
004142.jpg,0.59862715,0.44219235,1,0.57514983,1
004192.jpg,0.7224396,0.21810354,1,0.76810896,1
004259.jpg,0.7224394,0.21810327,1,0.7681091,1
004275.jpg,0.72250044,0.21813874,1,0.7680952,1
004277.jpg,0.71963143,0.21834235,1,0.7672191,1
004396.jpg,0.72255266,0.21817103,1,0.7680817,1
004452.jpg,0.7224481,0.21810849,1,0.768107,1
004868.jpg,0.5046301,0.46145898,1,0.5223432,1
005119.jpg,0.7225598,0.21817337,1,0.76808155,1
005387.jpg,0.72241825,0.21809079,1,0.7681141,1
005466.jpg,0.7228404,0.21833588,1,0.7680181,1
005645.jpg,0.72242385,0.21809407,1,0.76811284,1
005654.jpg,0.72258765,0.21819204,1,0.7680732,1
006091.jpg,0.72252595,0.2181544,1,0.7680887,1
006236.jpg,0.7226788,0.218246,1,0.7680516,1
006460.jpg,0.7224827,0.2181276,1,0.7680999,1
006583.jpg,0.6189906,0.43311974,1,0.5883324,1
006598.jpg,0.72243994,0.21810365,1,0.76810896,1
006788.jpg,0.722478,0.21812506,1,0.76810086,1
006813.jpg,0.7231175,0.21856403,1,0.7679003,1
006942.jpg,0.722824,0.21833535,1,0.7680145,1
007073.jpg,0.722593,0.21819177,1,0.7680747,1
007080.jpg,0.72199845,0.21823801,1,0.7678903,1
007162.jpg,0.72245795,0.2181143,1,0.7681047,1
007571.jpg,0.72245973,0.21811466,1,0.7681048,1
007649.jpg,0.7206277,0.21897422,1,0.76695,1
007819.jpg,0.72264534,0.21822485,1,0.7680606,1
007967.jpg,0.7228517,0.21834707,1,0.76801175,1
008064.jpg,0.7225841,0.21818987,1,0.7680741,1
008213.jpg,0.72271335,0.21826637,1,0.7680435,1
008220.jpg,0.7224695,0.21873377,1,0.76760197,1
008243.jpg,0.72294855,0.21840437,1,0.76798886,1
008357.jpg,0.7224406,0.21810383,1,0.76810896,1
008636.jpg,0.7074871,0.22289282,1,0.7604282,1
008777.jpg,0.72285295,0.21834488,1,0.76801383,1
008913.jpg,0.72242516,0.21809475,1,0.76811254,1
008931.jpg,0.7225207,0.21815059,1,0.7680905,1
008979.jpg,0.72246623,0.21811807,1,0.76810366,1
009087.jpg,0.7224711,0.21812238,1,0.76810133,1
009231.jpg,0.7224518,0.21811,1,0.7681067,1
009305.jpg,0.7225039,0.21814027,1,0.76809484,1
009353.jpg,0.72252965,0.21815519,1,0.76808894,1
009519.jpg,0.72288793,0.21837263,1,0.7679998,1
009555.jpg,0.7226338,0.21821639,1,0.7680647,1
009738.jpg,0.7224564,0.21846296,1,0.7678197,1
009754.jpg,0.7225607,0.21817547,1,0.76808006,1
009805.jpg,0.7224279,0.2180965,1,0.7681118,1
010100.jpg,0.72242224,0.21809314,1,0.76811314,1
010104.jpg,0.722431,0.21809797,1,0.76811135,1
010308.jpg,0.7224153,0.21808907,1,0.76811475,1
010712.jpg,0.7224273,0.21809597,1,0.7681121,1
011078.jpg,0.7226229,0.2182104,1,0.7680669,1
011396.jpg,0.7225605,0.21817411,1,0.7680811,1
011470.jpg,0.19415863,0.6944124,1,0.21850659,0
011761.jpg,0.72031873,0.21794838,1,0.7677118,1
011885.jpg,0.72246665,0.21811938,1,0.7681027,1
011962.jpg,0.61346626,0.3956572,1,0.60791993,1
012085.jpg,0.7225275,0.21815455,1,0.76808894,1
012189.jpg,0.7224377,0.21810198,1,0.76810974,1
012207.jpg,0.7228418,0.21834016,1,0.7680149,1
012256.jpg,0.72258866,0.21819048,1,0.7680747,1
012326.jpg,0.7229855,0.21843162,1,0.76797575,1
012373.jpg,0.19124377,0.6966573,1,0.2153886,0
012643.jpg,0.7224698,0.21812104,1,0.7681021,1
012697.jpg,0.72242117,0.21809249,1,0.76811343,1
013040.jpg,0.49678534,0.50251484,1,0.49713326,0
013063.jpg,0.722426,0.2180952,1,0.7681124,1
013331.jpg,0.72248006,0.21812755,1,0.7680993,1
013350.jpg,0.72250617,0.21814118,1,0.7680946,1
013479.jpg,0.7225426,0.21816283,1,0.7680859,1
013650.jpg,0.72246677,0.21811843,1,0.7681035,1
013780.jpg,0.7228651,0.21835253,1,0.76801056,1
013920.jpg,0.7224726,0.21812315,1,0.7681011,1
013992.jpg,0.72252077,0.21815108,1,0.7680901,1
014143.jpg,0.7230398,0.21855423,1,0.76788914,1
014236.jpg,0.72249204,0.21813358,1,0.76809734,1
014331.jpg,0.72245735,0.21811356,1,0.76810515,1
014433.jpg,0.7228464,0.218344,1,0.76801294,1
014447.jpg,0.25420198,0.6609081,1,0.27778295,0
014487.jpg,0.72300965,0.21843399,1,0.76797974,1
014550.jpg,0.72243106,0.2180982,1,0.7681112,1
014596.jpg,0.7225045,0.21814117,1,0.7680942,1
014650.jpg,0.7208255,0.21844283,1,0.767433,1
014671.jpg,0.72269446,0.21825136,1,0.7680511,1
015063.jpg,0.7225231,0.21815345,1,0.76808876,1
015145.jpg,0.7231818,0.2185466,1,0.7679303,1
015158.jpg,0.72244066,0.21810378,1,0.768109,1
015337.jpg,0.7225346,0.2181575,1,0.76808834,1
015341.jpg,0.722878,0.21835737,1,0.7680098,1
