image,p_yes,p_no,label,prob,pred
000016.jpg,0.78655565,0.66867757,1,0.5405014,1
000378.jpg,0.78646535,0.6687881,1,0.5404319,1
000490.jpg,0.7864387,0.6688619,1,0.5403961,1
000515.jpg,0.78654724,0.6686827,1,0.5404969,1
000800.jpg,0.7865196,0.6687077,1,0.5404788,1
000859.jpg,0.786551,0.6686932,1,0.54049414,1
001009.jpg,0.4475465,0.49814937,1,0.4732457,0
001019.jpg,0.78647494,0.66862184,1,0.5404967,1
001243.jpg,0.7857186,0.6681628,1,0.5404282,1
001382.jpg,0.29239303,0.42193493,1,0.40932605,0
001426.jpg,0.78643817,0.668852,1,0.5403996,1
001622.jpg,0.786548,0.6686832,1,0.54049695,1
001783.jpg,0.7862313,0.66852874,1,0.54045427,1
001846.jpg,0.78653914,0.6686804,1,0.54049516,1
002144.jpg,0.7865104,0.6687356,1,0.5404656,1
002187.jpg,0.78653985,0.66869736,1,0.54048914,1
002593.jpg,0.7864954,0.6687454,1,0.54045725,1
002740.jpg,0.7864585,0.6688024,1,0.5404244,1
002891.jpg,0.7848354,0.67108256,1,0.53906566,1
003222.jpg,0.786423,0.6688502,1,0.5403955,1
003224.jpg,0.78648394,0.66876346,1,0.5404469,1
003292.jpg,0.5473261,0.5449468,1,0.50108916,1
003667.jpg,0.78490055,0.67098963,1,0.53912073,1
003840.jpg,0.7859712,0.6695348,1,0.5399986,1
003858.jpg,0.29239494,0.42195326,1,0.4093171,0
003916.jpg,0.78653634,0.6687014,1,0.5404865,1
004030.jpg,0.7864704,0.66862875,1,0.54049265,1
004034.jpg,0.78654027,0.6686805,1,0.5404955,1
004142.jpg,0.29247743,0.42182702,1,0.40945765,0
004192.jpg,0.7863379,0.6689749,1,0.5403223,1
004259.jpg,0.78653896,0.6686786,1,0.54049575,1
004275.jpg,0.7861283,0.66930485,1,0.54013354,1
004277.jpg,0.7840932,0.66792864,1,0.540001,1
004396.jpg,0.7859572,0.669541,1,0.53999186,1
004452.jpg,0.78421587,0.6707709,1,0.53898484,1
004868.jpg,0.29257473,0.42184755,1,0.40952632,0
005119.jpg,0.7755246,0.6621928,1,0.5394138,1
005387.jpg,0.78654724,0.66867167,1,0.540501,1
005466.jpg,0.77689534,0.6642955,1,0.5390649,1
005645.jpg,0.7864558,0.66880155,1,0.54042387,1
005654.jpg,0.7865529,0.66866845,1,0.5405039,1
006091.jpg,0.30770135,0.42935002,1,0.41747612,0
006236.jpg,0.78599405,0.6694864,1,0.5400238,1
006460.jpg,0.78655106,0.6686879,1,0.5404962,1
006583.jpg,0.29240197,0.42192957,1,0.4093365,0
006598.jpg,0.7865476,0.66866535,1,0.54050344,1
006788.jpg,0.786511,0.6687204,1,0.54047143,1
006813.jpg,0.2936764,0.42209193,1,0.41029534,0
006942.jpg,0.7865603,0.6686725,1,0.54050475,1
007073.jpg,0.71349907,0.627374,1,0.53211534,1
007080.jpg,0.77834934,0.6659044,1,0.5389284,1
007162.jpg,0.7865488,0.668671,1,0.5405017,1
007571.jpg,0.7830749,0.6665586,1,0.5401882,1
007649.jpg,0.7863255,0.668529,1,0.54048395,1
007819.jpg,0.7865498,0.66867054,1,0.5405022,1
007967.jpg,0.78422856,0.67045283,1,0.5391067,1
008064.jpg,0.78654236,0.66867477,1,0.54049826,1
008213.jpg,0.29246837,0.4218869,1,0.40941587,0
008220.jpg,0.78646326,0.6686573,1,0.5404798,1
008243.jpg,0.78482527,0.6706675,1,0.5392162,1
008357.jpg,0.78654295,0.6686731,1,0.5404991,1
008636.jpg,0.78221744,0.6660891,1,0.5400911,1
008777.jpg,0.7857133,0.66991484,1,0.53977615,1
008913.jpg,0.78654945,0.66867584,1,0.54050016,1
008931.jpg,0.78649783,0.668752,1,0.5404556,1
008979.jpg,0.78649765,0.6687428,1,0.54045886,1
009087.jpg,0.786508,0.66872406,1,0.5404691,1
009231.jpg,0.7865376,0.6686931,1,0.54049,1
009305.jpg,0.7865542,0.66869295,1,0.5404953,1
009353.jpg,0.78645676,0.6688006,1,0.5404245,1
009519.jpg,0.30337608,0.4277906,1,0.41492054,0
009555.jpg,0.7865333,0.668716,1,0.5404801,1
009738.jpg,0.36350483,0.4565788,1,0.44325337,0
009754.jpg,0.78531027,0.66988164,1,0.539661,1
009805.jpg,0.786548,0.6686645,1,0.54050386,1
010100.jpg,0.7864844,0.66875887,1,0.5404487,1
010104.jpg,0.78654015,0.6686942,1,0.5404904,1
010308.jpg,0.78646654,0.6687865,1,0.5404328,1
010712.jpg,0.78651065,0.6687204,1,0.5404713,1
011078.jpg,0.7594443,0.6544802,1,0.537118,1
011396.jpg,0.78620726,0.66918635,1,0.5402025,1
011470.jpg,0.2926671,0.42178395,1,0.4096391,0
011761.jpg,0.786556,0.6686697,1,0.54050446,1
011885.jpg,0.78654426,0.6686764,1,0.54049826,1
011962.jpg,0.78494674,0.6710124,1,0.53912693,1
012085.jpg,0.7855117,0.670206,1,0.5396044,1
012189.jpg,0.78647673,0.6687707,1,0.54044193,1
012207.jpg,0.78656304,0.6686756,1,0.5405045,1
012256.jpg,0.7596352,0.65383667,1,0.53742504,1
012326.jpg,0.7822217,0.6706552,1,0.53839505,1
012373.jpg,0.29239517,0.4219533,1,0.4093173,0
012643.jpg,0.78653586,0.66869044,1,0.5404904,1
012697.jpg,0.78654426,0.668673,1,0.54049957,1
013040.jpg,0.78510624,0.6707199,1,0.5392857,1
013063.jpg,0.78654027,0.66869044,1,0.5404918,1
013331.jpg,0.78576136,0.6698291,1,0.5398231,1
013350.jpg,0.7865133,0.6687175,1,0.5404732,1
013479.jpg,0.78639823,0.6686633,1,0.540457,1
013650.jpg,0.7864555,0.66880184,1,0.54042363,1
013780.jpg,0.7827883,0.66640353,1,0.54015505,1
013920.jpg,0.78635806,0.6689487,1,0.54033834,1
013992.jpg,0.7863187,0.66901606,1,0.5403009,1
014143.jpg,0.78650224,0.6687535,1,0.54045635,1
014236.jpg,0.78624606,0.6685927,1,0.5404352,1
014331.jpg,0.78655565,0.6686706,1,0.54050404,1
014433.jpg,0.78653073,0.6687089,1,0.5404819,1
014447.jpg,0.361223,0.45667747,1,0.44164667,0
014487.jpg,0.78275526,0.66806304,1,0.53952676,1
014550.jpg,0.78655124,0.66869247,1,0.5404945,1
014596.jpg,0.78530717,0.67050123,1,0.5394303,1
014650.jpg,0.7863486,0.6685496,1,0.5404836,1
014671.jpg,0.78647834,0.6687922,1,0.5404345,1
015063.jpg,0.78645504,0.66881853,1,0.5404173,1
015145.jpg,0.3412297,0.44596007,1,0.43347833,0
015158.jpg,0.7865654,0.6686755,1,0.5405053,1
015337.jpg,0.7865376,0.66869503,1,0.54048926,1
015341.jpg,0.302998,0.42609712,1,0.4155809,0
015490.jpg,0.78655237,0.6686672,1,0.5405043,1
015539.jpg,0.78654987,0.66867346,1,0.5405011,1
015789.jpg,0.2924995,0.42180857,1,0.4094865,0
015853.jpg,0.78652847,0.6686995,1,0.5404847,1
015865.jpg,0.78654987,0.66866606,1,0.54050386,1
015926.jpg,0.7865364,0.6687001,1,0.540487,1
016395.jpg,0.78616697,0.6687699,1,0.54034436,1
016494.jpg,0.7865124,0.66872233,1,0.54047114,1
016504.jpg,0.7863917,0.66889656,1,0.5403684,1
016666.jpg,0.29239818,0.42194593,1,0.40932396,0
016830.jpg,0.78654546,0.6686685,1,0.54050153,1
016909.jpg,0.45219046,0.50068754,1,0.4745523,0
017172.jpg,0.786499,0.6687729,1,0.5404481,1
017256.jpg,0.78655297,0.66866755,1,0.54050434,1
018101.jpg,0.786499,0.66873944,1,0.5404606,1
018115.jpg,0.786105,0.66934633,1,0.5401108,1
018254.jpg,0.4388019,0.4950301,1,0.4698938,0
018404.jpg,0.7855126,0.67006004,1,0.53965884,1
018797.jpg,0.7865466,0.6686656,1,0.540503,1
018828.jpg,0.41340047,0.48138094,1,0.4620128,0
018838.jpg,0.7865566,0.66867566,1,0.5405024,1
019065.jpg,0.7865364,0.6686867,1,0.540492,1
019160.jpg,0.7865651,0.6686752,1,0.54050535,1
019452.jpg,0.7808133,0.6671756,1,0.5392398,1
020130.jpg,0.78646874,0.668782,1,0.5404352,1
020548.jpg,0.78293556,0.66652703,1,0.5401557,1
020582.jpg,0.78652406,0.6687106,1,0.5404792,1
020748.jpg,0.7865609,0.6686817,1,0.54050153,1
020912.jpg,0.78603625,0.6694334,1,0.5400568,1
020950.jpg,0.78570884,0.66820496,1,0.5404095,1
021143.jpg,0.7865053,0.66875446,1,0.54045695,1
021734.jpg,0.78645974,0.6687863,1,0.5404308,1
021984.jpg,0.78651845,0.6687084,1,0.5404782,1
022325.jpg,0.786499,0.66873753,1,0.5404613,1
022341.jpg,0.7865126,0.66874385,1,0.5404632,1
022744.jpg,0.437311,0.4955823,1,0.4687685,0
022831.jpg,0.7865039,0.66873366,1,0.5404642,1
022891.jpg,0.7864639,0.6687893,1,0.54043096,1
022980.jpg,0.7865578,0.66868156,1,0.54050064,1
023031.jpg,0.78652775,0.6686978,1,0.54048514,1
023141.jpg,0.78646386,0.6687905,1,0.54043055,1
023222.jpg,0.2924026,0.42192847,1,0.40933767,0
023405.jpg,0.29487678,0.42304817,1,0.41073483,0
023668.jpg,0.7865582,0.6686841,1,0.5404998,1
023783.jpg,0.78617024,0.6692235,1,0.540177,1
023960.jpg,0.7861658,0.6692618,1,0.5401614,1
024290.jpg,0.78652626,0.668705,1,0.540482,1
024331.jpg,0.7862155,0.6685085,1,0.5404568,1
024665.jpg,0.7849085,0.6693856,1,0.53971785,1
024893.jpg,0.7049385,0.62622267,1,0.5295666,1
025014.jpg,0.78626364,0.6691071,1,0.54024976,1
025203.jpg,0.78654635,0.6686715,1,0.54050076,1
025651.jpg,0.78616494,0.66846293,1,0.5404578,1
025697.jpg,0.7865466,0.6686703,1,0.5405013,1
025781.jpg,0.78652155,0.6687092,1,0.54047894,1
025961.jpg,0.7865642,0.66867447,1,0.5405053,1
025962.jpg,0.78131133,0.6660693,1,0.53981054,1
026009.jpg,0.29943103,0.42458797,1,0.41356793,0
026027.jpg,0.7088781,0.62631935,1,0.53091633,1
026508.jpg,0.52813053,0.5371464,1,0.49576834,0
026870.jpg,0.78645617,0.6688009,1,0.5404242,1
027434.jpg,0.7865305,0.66869295,1,0.54048777,1
027503.jpg,0.7854258,0.67032266,1,0.53953403,1
027689.jpg,0.786338,0.66853565,1,0.54048544,1
027839.jpg,0.7856968,0.66816294,1,0.5404213,1
027894.jpg,0.29241,0.42191362,1,0.40935224,0
027945.jpg,0.78654355,0.66869867,1,0.5404898,1
027947.jpg,0.78655934,0.66868424,1,0.5405001,1
028280.jpg,0.7865271,0.6686974,1,0.540485,1
028325.jpg,0.786562,0.66867363,1,0.5405049,1
028344.jpg,0.5210598,0.53245443,1,0.4945921,0
028539.jpg,0.78654885,0.668665,1,0.540504,1
028736.jpg,0.78654975,0.6686661,1,0.5405038,1
028773.jpg,0.7843685,0.67185956,1,0.5386303,1
029555.jpg,0.78655034,0.6686764,1,0.5405002,1
029562.jpg,0.29252306,0.42185405,1,0.4094799,0
029685.jpg,0.29239509,0.42195326,1,0.40931726,0
030108.jpg,0.7510119,0.6520399,1,0.5352703,1
030468.jpg,0.78654414,0.6686731,1,0.54049945,1
030524.jpg,0.7864779,0.6687686,1,0.5404431,1
030582.jpg,0.6761996,0.6097111,1,0.5258527,1
030649.jpg,0.7865011,0.6687696,1,0.54045004,1
030702.jpg,0.7609376,0.65347743,1,0.5379875,1
030736.jpg,0.76056784,0.65700495,1,0.5365283,1
030828.jpg,0.7865633,0.66867423,1,0.5405051,1
030937.jpg,0.2923971,0.42193127,1,0.4093315,0
030954.jpg,0.7865461,0.6686838,1,0.5404961,1
031506.jpg,0.7849661,0.67099524,1,0.5391394,1
031518.jpg,0.7864316,0.6688386,1,0.5404024,1
031520.jpg,0.7863933,0.66889715,1,0.5403686,1
031537.jpg,0.7865462,0.6686745,1,0.54049957,1
031937.jpg,0.78655404,0.6686887,1,0.54049677,1
032143.jpg,0.7863702,0.66892993,1,0.5403492,1
032195.jpg,0.29266044,0.4217552,1,0.4096501,0
032806.jpg,0.78650826,0.66872466,1,0.540469,1
033323.jpg,0.7799539,0.66670823,1,0.5391403,1
033486.jpg,0.78624445,0.669138,1,0.5402322,1
033612.jpg,0.78551567,0.6701952,1,0.5396097,1
033674.jpg,0.78607696,0.66936606,1,0.5400946,1
034000.jpg,0.78647023,0.6687801,1,0.5404364,1
034320.jpg,0.7860251,0.66943866,1,0.5400513,1
034322.jpg,0.7865071,0.6687291,1,0.54046696,1
034698.jpg,0.29640657,0.42262197,1,0.41223198,0
035239.jpg,0.78654635,0.66870403,1,0.54048866,1
035246.jpg,0.29239488,0.42195123,1,0.4093182,0
035988.jpg,0.78655577,0.66866946,1,0.5405045,1
036110.jpg,0.7859863,0.66943353,1,0.54004097,1
036345.jpg,0.78643465,0.668837,1,0.540404,1
036360.jpg,0.29239523,0.42195174,1,0.4093182,0
036383.jpg,0.78556985,0.66810477,1,0.5404028,1
036641.jpg,0.7864962,0.6687437,1,0.5404581,1
036671.jpg,0.7841546,0.6671827,1,0.5402979,1
036673.jpg,0.5254625,0.53536415,1,0.49533305,0
036994.jpg,0.68474716,0.615445,1,0.5266507,1
036996.jpg,0.7863505,0.66873866,1,0.540414,1
037082.jpg,0.78653955,0.6686796,1,0.54049563,1
037204.jpg,0.7864394,0.66882557,1,0.54040974,1
037368.jpg,0.78652996,0.6686914,1,0.5404882,1
037521.jpg,0.78650504,0.6687301,1,0.54046595,1
037645.jpg,0.78275245,0.66923,1,0.5390922,1
037714.jpg,0.7865592,0.6686722,1,0.5405046,1
037917.jpg,0.2923977,0.42192894,1,0.40933335,0
037919.jpg,0.78647083,0.6687825,1,0.5404357,1
038233.jpg,0.7865377,0.6686807,1,0.5404946,1
038281.jpg,0.7855408,0.67013186,1,0.5396411,1
038397.jpg,0.78644353,0.6687069,1,0.54045516,1
038658.jpg,0.7865136,0.6687301,1,0.5404687,1
038679.jpg,0.7863461,0.66897374,1,0.5403252,1
039522.jpg,0.7859335,0.66960156,1,0.53996193,1
039853.jpg,0.78654516,0.66866934,1,0.5405012,1
039918.jpg,0.78653944,0.6686988,1,0.5404884,1
040334.jpg,0.78524613,0.67058784,1,0.53937894,1
040609.jpg,0.78653073,0.6686991,1,0.5404856,1
040636.jpg,0.7865469,0.6686783,1,0.5404984,1
040893.jpg,0.78652716,0.6687018,1,0.5404834,1
040919.jpg,0.78656584,0.6686758,1,0.5405053,1
041297.jpg,0.78655016,0.66866916,1,0.54050285,1
041473.jpg,0.78654516,0.6686726,1,0.5404999,1
041501.jpg,0.76696604,0.6572315,1,0.53852504,1
041553.jpg,0.30674058,0.4287161,1,0.41707498,0
041808.jpg,0.7864381,0.6688313,1,0.54040724,1
041978.jpg,0.7863967,0.66892046,1,0.54036105,1
042028.jpg,0.7865071,0.6687253,1,0.5404684,1
042046.jpg,0.78655106,0.66867095,1,0.5405024,1
042063.jpg,0.7864784,0.6687681,1,0.5404434,1
042405.jpg,0.78595084,0.6694286,1,0.54003155,1
042457.jpg,0.7864552,0.66880244,1,0.54042333,1
042526.jpg,0.34017897,0.44501626,1,0.43324125,0
043062.jpg,0.78562784,0.6682288,1,0.540375,1
043136.jpg,0.7864555,0.6687114,1,0.54045725,1
043221.jpg,0.78650904,0.6687236,1,0.54046965,1
043341.jpg,0.7865566,0.66867095,1,0.54050416,1
043355.jpg,0.35148752,0.45148998,1,0.43773022,0
043771.jpg,0.78655356,0.6686691,1,0.5405039,1
043862.jpg,0.3151335,0.43317783,1,0.4211262,0
044164.jpg,0.7865513,0.6686726,1,0.5405019,1
044339.jpg,0.78654927,0.66867787,1,0.5404993,1
044408.jpg,0.75663793,0.6515964,1,0.53729546,1
044484.jpg,0.78650445,0.6687307,1,0.54046553,1
044747.jpg,0.6144699,0.5784465,1,0.51509887,1
044854.jpg,0.69617206,0.61863637,1,0.5294856,1
044922.jpg,0.7865231,0.66870195,1,0.5404821,1
044932.jpg,0.7864222,0.66885096,1,0.5403949,1
045269.jpg,0.78654546,0.6686826,1,0.54049635,1
045352.jpg,0.786527,0.66869885,1,0.5404845,1
045497.jpg,0.7864404,0.66882455,1,0.54041046,1
045754.jpg,0.7865619,0.6686737,1,0.5405049,1
045799.jpg,0.78645396,0.6688043,1,0.54042226,1
045938.jpg,0.7865606,0.6686749,1,0.540504,1
046185.jpg,0.78637964,0.66862196,1,0.5404665,1
046268.jpg,0.78645563,0.66881603,1,0.5404184,1
046336.jpg,0.784803,0.67123556,1,0.5389988,1
046449.jpg,0.7864431,0.6686341,1,0.54048204,1
046530.jpg,0.78646094,0.66879386,1,0.54042834,1
046757.jpg,0.77661055,0.66648966,1,0.5381543,1
047048.jpg,0.78563803,0.6697178,1,0.5398254,1
047499.jpg,0.7779384,0.6671812,1,0.53832114,1
047501.jpg,0.78528625,0.6705307,1,0.53941274,1
047737.jpg,0.29244572,0.4218664,1,0.4094089,0
047922.jpg,0.29240042,0.42193034,1,0.40933475,0
048545.jpg,0.78632206,0.66865396,1,0.5404364,1
048950.jpg,0.30919188,0.42959726,1,0.4185117,0
049077.jpg,0.7841466,0.67187124,1,0.5385556,1
049214.jpg,0.78577584,0.6698202,1,0.539831,1
049216.jpg,0.7865171,0.66871434,1,0.5404756,1
049394.jpg,0.78654975,0.66866714,1,0.54050344,1
049677.jpg,0.78649765,0.6687395,1,0.5404601,1
049744.jpg,0.78010595,0.6651065,1,0.5397864,1
049854.jpg,0.7864493,0.6688118,1,0.540418,1
049855.jpg,0.7864243,0.6688484,1,0.5403965,1
050060.jpg,0.7865608,0.6686725,1,0.54050493,1
050192.jpg,0.78656447,0.6686753,1,0.54050505,1
050210.jpg,0.7865525,0.6686673,1,0.5405043,1
050272.jpg,0.78654826,0.668666,1,0.5405034,1
050277.jpg,0.78656346,0.6686792,1,0.5405033,1
050432.jpg,0.29252085,0.42180791,1,0.4095045,0
051280.jpg,0.7865011,0.6687339,1,0.54046327,1
051333.jpg,0.29272458,0.42179206,1,0.40968198,0
051353.jpg,0.44387805,0.49703208,1,0.47175395,0
051359.jpg,0.29240435,0.42193314,1,0.40933645,0
051482.jpg,0.78583366,0.66971374,1,0.53988874,1
051881.jpg,0.7865348,0.66869247,1,0.5404893,1
051935.jpg,0.78655416,0.6686684,1,0.54050434,1
052029.jpg,0.78653765,0.66869086,1,0.5404908,1
052063.jpg,0.7864618,0.6687926,1,0.5404291,1
052099.jpg,0.786508,0.66872466,1,0.54046893,1
052271.jpg,0.78656346,0.66867435,1,0.54050505,1
052275.jpg,0.7864444,0.6686841,1,0.54046386,1
052316.jpg,0.78619295,0.6692091,1,0.5401895,1
052367.jpg,0.7865507,0.6686723,1,0.54050183,1
052516.jpg,0.7865354,0.6686876,1,0.54049134,1
052545.jpg,0.7865523,0.66868234,1,0.5404986,1
052655.jpg,0.29245883,0.42187482,1,0.4094149,0
052723.jpg,0.78615546,0.66926044,1,0.5401586,1
